x,y,z,success
-0.088,-0.018,-0.003,False
-0.088,-0.018,0.001,False
-0.088,-0.018,0.005,False
-0.088,-0.018,0.009,False
-0.088,-0.018,0.013,False
-0.088,-0.018,0.017,False
-0.088,-0.018,0.021,False
-0.088,-0.018,0.024,False
-0.088,-0.018,0.028,False
-0.088,-0.018,0.032,False
-0.088,-0.018,0.036,False
-0.088,-0.018,0.04,False
-0.088,-0.018,0.044,False
-0.088,-0.018,0.048,False
-0.088,-0.018,0.052,False
-0.088,-0.018,0.056,False
-0.088,-0.018,0.06,False
-0.088,-0.018,0.063,False
-0.088,-0.018,0.067,False
-0.088,-0.018,0.071,False
-0.088,-0.018,0.075,False
-0.088,-0.018,0.079,False
-0.088,-0.018,0.083,False
-0.088,-0.018,0.087,False
-0.088,-0.018,0.091,False
-0.088,-0.018,0.095,False
-0.088,-0.018,0.099,False
-0.088,-0.018,0.102,False
-0.088,-0.018,0.106,False
-0.088,-0.018,0.11,False
-0.088,-0.018,0.114,False
-0.088,-0.018,0.118,False
-0.088,-0.018,0.122,False
-0.088,-0.018,0.126,False
-0.088,-0.018,0.13,False
-0.088,-0.018,0.134,False
-0.088,-0.018,0.138,False
-0.088,-0.018,0.141,False
-0.088,-0.018,0.145,False
-0.088,-0.013,-0.046,False
-0.088,-0.013,-0.042,False
-0.088,-0.013,-0.038,False
-0.088,-0.013,-0.034,False
-0.088,-0.013,-0.03,False
-0.088,-0.013,-0.026,False
-0.088,-0.013,-0.022,False
-0.088,-0.013,-0.019,False
-0.088,-0.013,-0.015,False
-0.088,-0.013,-0.011,False
-0.088,-0.013,-0.007,False
-0.088,-0.013,-0.003,False
-0.088,-0.013,0.001,False
-0.088,-0.013,0.005,False
-0.088,-0.013,0.009,False
-0.088,-0.013,0.013,False
-0.088,-0.013,0.017,False
-0.088,-0.013,0.021,False
-0.088,-0.013,0.024,False
-0.088,-0.013,0.028,False
-0.088,-0.013,0.032,False
-0.088,-0.013,0.036,False
-0.088,-0.013,0.04,False
-0.088,-0.013,0.044,False
-0.088,-0.013,0.048,False
-0.088,-0.013,0.052,False
-0.088,-0.013,0.056,False
-0.088,-0.013,0.06,False
-0.088,-0.013,0.063,False
-0.088,-0.013,0.067,False
-0.088,-0.013,0.071,False
-0.088,-0.013,0.075,False
-0.088,-0.013,0.079,False
-0.088,-0.013,0.083,False
-0.088,-0.013,0.087,False
-0.088,-0.013,0.091,False
-0.088,-0.013,0.095,False
-0.088,-0.013,0.099,False
-0.088,-0.013,0.102,False
-0.088,-0.013,0.106,False
-0.088,-0.013,0.11,False
-0.088,-0.013,0.114,False
-0.088,-0.013,0.118,False
-0.088,-0.013,0.122,False
-0.088,-0.013,0.126,False
-0.088,-0.013,0.13,False
-0.088,-0.013,0.134,False
-0.088,-0.013,0.138,False
-0.088,-0.013,0.141,False
-0.088,-0.013,0.145,False
-0.088,-0.009,-0.046,False
-0.088,-0.009,-0.042,False
-0.088,-0.009,-0.038,False
-0.088,-0.009,-0.034,False
-0.088,-0.009,-0.03,False
-0.088,-0.009,-0.026,False
-0.088,-0.009,-0.022,False
-0.088,-0.009,-0.019,False
-0.088,-0.009,-0.015,False
-0.088,-0.009,-0.011,False
-0.088,-0.009,-0.007,False
-0.088,-0.009,-0.003,False
-0.088,-0.009,0.001,False
-0.088,-0.009,0.005,False
-0.088,-0.009,0.009,False
-0.088,-0.009,0.013,False
-0.088,-0.009,0.017,False
-0.088,-0.009,0.021,False
-0.088,-0.009,0.024,False
-0.088,-0.009,0.028,False
-0.088,-0.009,0.032,False
-0.088,-0.009,0.036,False
-0.088,-0.009,0.04,False
-0.088,-0.009,0.044,False
-0.088,-0.009,0.048,False
-0.088,-0.009,0.052,False
-0.088,-0.009,0.056,False
-0.088,-0.009,0.06,False
-0.088,-0.009,0.063,False
-0.088,-0.009,0.067,False
-0.088,-0.009,0.071,False
-0.088,-0.009,0.075,False
-0.088,-0.009,0.079,False
-0.088,-0.009,0.083,False
-0.088,-0.009,0.087,False
-0.088,-0.009,0.091,False
-0.088,-0.009,0.095,False
-0.088,-0.009,0.099,False
-0.088,-0.009,0.102,False
-0.088,-0.009,0.106,False
-0.088,-0.009,0.11,False
-0.088,-0.009,0.114,False
-0.088,-0.009,0.118,False
-0.088,-0.009,0.122,False
-0.088,-0.009,0.126,False
-0.088,-0.009,0.13,False
-0.088,-0.009,0.134,False
-0.088,-0.009,0.138,False
-0.088,-0.009,0.141,False
-0.088,-0.009,0.145,False
-0.088,-0.005,-0.046,False
-0.088,-0.005,-0.042,False
-0.088,-0.005,-0.038,False
-0.088,-0.005,-0.034,False
-0.088,-0.005,-0.03,False
-0.088,-0.005,-0.026,False
-0.088,-0.005,-0.022,False
-0.088,-0.005,-0.019,False
-0.088,-0.005,-0.015,False
-0.088,-0.005,-0.011,False
-0.088,-0.005,-0.007,False
-0.088,-0.005,-0.003,False
-0.088,-0.005,0.001,False
-0.088,-0.005,0.005,False
-0.088,-0.005,0.009,False
-0.088,-0.005,0.013,False
-0.088,-0.005,0.017,False
-0.088,-0.005,0.021,False
-0.088,-0.005,0.024,False
-0.088,-0.005,0.028,False
-0.088,-0.005,0.032,False
-0.088,-0.005,0.036,False
-0.088,-0.005,0.04,False
-0.088,-0.005,0.044,False
-0.088,-0.005,0.048,False
-0.088,-0.005,0.052,False
-0.088,-0.005,0.056,False
-0.088,-0.005,0.06,False
-0.088,-0.005,0.063,False
-0.088,-0.005,0.067,False
-0.088,-0.005,0.071,False
-0.088,-0.005,0.075,False
-0.088,-0.005,0.079,False
-0.088,-0.005,0.083,False
-0.088,-0.005,0.087,False
-0.088,-0.005,0.091,False
-0.088,-0.005,0.095,False
-0.088,-0.005,0.099,False
-0.088,-0.005,0.102,False
-0.088,-0.005,0.106,False
-0.088,-0.005,0.11,False
-0.088,-0.005,0.114,False
-0.088,-0.005,0.118,False
-0.088,-0.005,0.122,False
-0.088,-0.005,0.126,False
-0.088,-0.005,0.13,False
-0.088,-0.005,0.134,False
-0.088,-0.005,0.138,False
-0.088,-0.005,0.141,False
-0.088,-0.005,0.145,False
-0.088,-0.001,-0.046,False
-0.088,-0.001,-0.042,False
-0.088,-0.001,-0.038,False
-0.088,-0.001,-0.034,False
-0.088,-0.001,-0.03,False
-0.088,-0.001,-0.026,False
-0.088,-0.001,-0.022,False
-0.088,-0.001,-0.019,False
-0.088,-0.001,-0.015,False
-0.088,-0.001,-0.011,False
-0.088,-0.001,-0.007,False
-0.088,-0.001,-0.003,False
-0.088,-0.001,0.001,False
-0.088,-0.001,0.005,False
-0.088,-0.001,0.009,False
-0.088,-0.001,0.013,False
-0.088,-0.001,0.017,False
-0.088,-0.001,0.021,False
-0.088,-0.001,0.024,False
-0.088,-0.001,0.028,False
-0.088,-0.001,0.032,False
-0.088,-0.001,0.036,False
-0.088,-0.001,0.04,False
-0.088,-0.001,0.044,False
-0.088,-0.001,0.048,False
-0.088,-0.001,0.052,False
-0.088,-0.001,0.056,False
-0.088,-0.001,0.06,False
-0.088,-0.001,0.063,False
-0.088,-0.001,0.067,False
-0.088,-0.001,0.071,False
-0.088,-0.001,0.075,False
-0.088,-0.001,0.079,False
-0.088,-0.001,0.083,False
-0.088,-0.001,0.087,False
-0.088,-0.001,0.091,False
-0.088,-0.001,0.095,False
-0.088,-0.001,0.099,False
-0.088,-0.001,0.102,False
-0.088,-0.001,0.106,False
-0.088,-0.001,0.11,False
-0.088,-0.001,0.114,False
-0.088,-0.001,0.118,False
-0.088,-0.001,0.122,False
-0.088,-0.001,0.126,False
-0.088,-0.001,0.13,False
-0.088,-0.001,0.134,False
-0.088,-0.001,0.138,False
-0.088,-0.001,0.141,False
-0.088,-0.001,0.145,False
-0.088,0.003,-0.046,False
-0.088,0.003,-0.042,False
-0.088,0.003,-0.038,False
-0.088,0.003,-0.034,False
-0.088,0.003,-0.03,False
-0.088,0.003,-0.026,False
-0.088,0.003,-0.022,False
-0.088,0.003,-0.019,False
-0.088,0.003,-0.015,False
-0.088,0.003,-0.011,False
-0.088,0.003,-0.007,False
-0.088,0.003,-0.003,False
-0.088,0.003,0.001,False
-0.088,0.003,0.005,False
-0.088,0.003,0.009,False
-0.088,0.003,0.013,False
-0.088,0.003,0.017,False
-0.088,0.003,0.021,False
-0.088,0.003,0.024,False
-0.088,0.003,0.028,False
-0.088,0.003,0.032,False
-0.088,0.003,0.036,False
-0.088,0.003,0.04,False
-0.088,0.003,0.044,False
-0.088,0.003,0.048,False
-0.088,0.003,0.052,False
-0.088,0.003,0.056,False
-0.088,0.003,0.06,False
-0.088,0.003,0.063,False
-0.088,0.003,0.067,False
-0.088,0.003,0.071,False
-0.088,0.003,0.075,False
-0.088,0.003,0.079,False
-0.088,0.003,0.083,False
-0.088,0.003,0.087,False
-0.088,0.003,0.091,False
-0.088,0.003,0.095,False
-0.088,0.003,0.099,False
-0.088,0.003,0.102,False
-0.088,0.003,0.106,False
-0.088,0.003,0.11,False
-0.088,0.003,0.114,False
-0.088,0.003,0.118,False
-0.088,0.003,0.122,False
-0.088,0.003,0.126,False
-0.088,0.003,0.13,False
-0.088,0.003,0.134,False
-0.088,0.003,0.138,False
-0.088,0.003,0.141,False
-0.088,0.003,0.145,False
-0.088,0.008,-0.046,False
-0.088,0.008,-0.042,False
-0.088,0.008,-0.038,False
-0.088,0.008,-0.034,False
-0.088,0.008,-0.03,False
-0.088,0.008,-0.026,False
-0.088,0.008,-0.022,False
-0.088,0.008,-0.019,False
-0.088,0.008,-0.015,False
-0.088,0.008,-0.011,False
-0.088,0.008,-0.007,False
-0.088,0.008,-0.003,False
-0.088,0.008,0.001,False
-0.088,0.008,0.005,False
-0.088,0.008,0.009,False
-0.088,0.008,0.013,False
-0.088,0.008,0.017,False
-0.088,0.008,0.021,False
-0.088,0.008,0.024,False
-0.088,0.008,0.028,False
-0.088,0.008,0.032,False
-0.088,0.008,0.036,False
-0.088,0.008,0.04,False
-0.088,0.008,0.044,False
-0.088,0.008,0.048,False
-0.088,0.008,0.052,False
-0.088,0.008,0.056,False
-0.088,0.008,0.06,False
-0.088,0.008,0.063,False
-0.088,0.008,0.067,False
-0.088,0.008,0.071,False
-0.088,0.008,0.075,False
-0.088,0.008,0.079,False
-0.088,0.008,0.083,False
-0.088,0.008,0.087,False
-0.088,0.008,0.091,False
-0.088,0.008,0.095,False
-0.088,0.008,0.099,False
-0.088,0.008,0.102,False
-0.088,0.008,0.106,False
-0.088,0.008,0.11,False
-0.088,0.008,0.114,False
-0.088,0.008,0.118,False
-0.088,0.008,0.122,False
-0.088,0.008,0.126,False
-0.088,0.008,0.13,False
-0.088,0.008,0.134,False
-0.088,0.008,0.138,False
-0.088,0.008,0.141,False
-0.088,0.008,0.145,False
-0.088,0.012,-0.046,False
-0.088,0.012,-0.042,False
-0.088,0.012,-0.038,False
-0.088,0.012,-0.034,False
-0.088,0.012,-0.03,False
-0.088,0.012,-0.026,False
-0.088,0.012,-0.022,False
-0.088,0.012,-0.019,False
-0.088,0.012,-0.015,False
-0.088,0.012,-0.011,False
-0.088,0.012,-0.007,False
-0.088,0.012,-0.003,False
-0.088,0.012,0.001,False
-0.088,0.012,0.005,False
-0.088,0.012,0.009,False
-0.088,0.012,0.013,False
-0.088,0.012,0.017,False
-0.088,0.012,0.021,False
-0.088,0.012,0.024,False
-0.088,0.012,0.028,False
-0.088,0.012,0.032,False
-0.088,0.012,0.036,False
-0.088,0.012,0.04,False
-0.088,0.012,0.044,False
-0.088,0.012,0.048,False
-0.088,0.012,0.052,False
-0.088,0.012,0.056,False
-0.088,0.012,0.06,False
-0.088,0.012,0.063,False
-0.088,0.012,0.067,False
-0.088,0.012,0.071,False
-0.088,0.012,0.075,False
-0.088,0.012,0.079,False
-0.088,0.012,0.083,False
-0.088,0.012,0.087,False
-0.088,0.012,0.091,False
-0.088,0.012,0.095,False
-0.088,0.012,0.099,False
-0.088,0.012,0.102,False
-0.088,0.012,0.106,False
-0.088,0.012,0.11,False
-0.088,0.012,0.114,False
-0.088,0.012,0.118,False
-0.088,0.012,0.122,False
-0.088,0.012,0.126,False
-0.088,0.012,0.13,False
-0.088,0.012,0.134,False
-0.088,0.012,0.138,False
-0.088,0.012,0.141,False
-0.088,0.012,0.145,False
-0.088,0.016,-0.046,False
-0.088,0.016,-0.042,False
-0.088,0.016,-0.038,False
-0.088,0.016,-0.034,False
-0.088,0.016,-0.03,False
-0.088,0.016,-0.026,False
-0.088,0.016,-0.022,False
-0.088,0.016,-0.019,False
-0.088,0.016,-0.015,False
-0.088,0.016,-0.011,False
-0.088,0.016,-0.007,False
-0.088,0.016,-0.003,False
-0.088,0.016,0.001,False
-0.088,0.016,0.005,False
-0.088,0.016,0.009,False
-0.088,0.016,0.013,False
-0.088,0.016,0.017,False
-0.088,0.016,0.021,False
-0.088,0.016,0.024,False
-0.088,0.016,0.028,False
-0.088,0.016,0.032,False
-0.088,0.016,0.036,False
-0.088,0.016,0.04,False
-0.088,0.016,0.044,False
-0.088,0.016,0.048,False
-0.088,0.016,0.052,False
-0.088,0.016,0.056,False
-0.088,0.016,0.06,False
-0.088,0.016,0.063,False
-0.088,0.016,0.067,False
-0.088,0.016,0.071,False
-0.088,0.016,0.075,False
-0.088,0.016,0.079,False
-0.088,0.016,0.083,False
-0.088,0.016,0.087,False
-0.088,0.016,0.091,False
-0.088,0.016,0.095,False
-0.088,0.016,0.099,False
-0.088,0.016,0.102,False
-0.088,0.016,0.106,False
-0.088,0.016,0.11,False
-0.088,0.016,0.114,False
-0.088,0.016,0.118,False
-0.088,0.016,0.122,False
-0.088,0.016,0.126,False
-0.088,0.016,0.13,False
-0.088,0.016,0.134,False
-0.088,0.016,0.138,False
-0.088,0.016,0.141,False
-0.088,0.016,0.145,False
-0.088,0.02,-0.046,False
-0.088,0.02,-0.042,False
-0.088,0.02,-0.038,False
-0.088,0.02,-0.034,False
-0.088,0.02,-0.03,False
-0.088,0.02,-0.026,False
-0.088,0.02,-0.022,False
-0.088,0.02,-0.019,False
-0.088,0.02,-0.015,False
-0.088,0.02,-0.011,False
-0.088,0.02,-0.007,False
-0.088,0.02,-0.003,False
-0.088,0.02,0.001,False
-0.088,0.02,0.005,False
-0.088,0.02,0.009,False
-0.088,0.02,0.013,False
-0.088,0.02,0.017,False
-0.088,0.02,0.021,False
-0.088,0.02,0.024,False
-0.088,0.02,0.028,False
-0.088,0.02,0.032,False
-0.088,0.02,0.036,False
-0.088,0.02,0.04,False
-0.088,0.02,0.044,False
-0.088,0.02,0.048,False
-0.088,0.02,0.052,False
-0.088,0.02,0.056,False
-0.088,0.02,0.06,False
-0.088,0.02,0.063,False
-0.088,0.02,0.067,False
-0.088,0.02,0.071,False
-0.088,0.02,0.075,False
-0.088,0.02,0.079,False
-0.088,0.02,0.083,False
-0.088,0.02,0.087,False
-0.088,0.02,0.091,False
-0.088,0.02,0.095,False
-0.088,0.02,0.099,False
-0.088,0.02,0.102,False
-0.088,0.02,0.106,False
-0.088,0.02,0.11,False
-0.088,0.02,0.114,False
-0.088,0.02,0.118,False
-0.088,0.02,0.122,False
-0.088,0.02,0.126,False
-0.088,0.02,0.13,False
-0.088,0.02,0.134,False
-0.088,0.02,0.138,False
-0.088,0.02,0.141,False
-0.088,0.02,0.145,False
-0.088,0.024,-0.046,False
-0.088,0.024,-0.042,False
-0.088,0.024,-0.038,False
-0.088,0.024,-0.034,False
-0.088,0.024,-0.03,False
-0.088,0.024,-0.026,False
-0.088,0.024,-0.022,False
-0.088,0.024,-0.019,False
-0.088,0.024,-0.015,False
-0.088,0.024,-0.011,False
-0.088,0.024,-0.007,False
-0.088,0.024,-0.003,False
-0.088,0.024,0.001,False
-0.088,0.024,0.005,False
-0.088,0.024,0.009,False
-0.088,0.024,0.013,False
-0.088,0.024,0.017,False
-0.088,0.024,0.021,False
-0.088,0.024,0.024,False
-0.088,0.024,0.028,False
-0.088,0.024,0.032,False
-0.088,0.024,0.036,False
-0.088,0.024,0.04,False
-0.088,0.024,0.044,False
-0.088,0.024,0.048,False
-0.088,0.024,0.052,False
-0.088,0.024,0.056,False
-0.088,0.024,0.06,False
-0.088,0.024,0.063,False
-0.088,0.024,0.067,False
-0.088,0.024,0.071,False
-0.088,0.024,0.075,False
-0.088,0.024,0.079,False
-0.088,0.024,0.083,False
-0.088,0.024,0.087,False
-0.088,0.024,0.091,False
-0.088,0.024,0.095,False
-0.088,0.024,0.099,False
-0.088,0.024,0.102,False
-0.088,0.024,0.106,False
-0.088,0.024,0.11,False
-0.088,0.024,0.114,False
-0.088,0.024,0.118,False
-0.088,0.024,0.122,False
-0.088,0.024,0.126,False
-0.088,0.024,0.13,False
-0.088,0.024,0.134,False
-0.088,0.024,0.138,False
-0.088,0.024,0.141,False
-0.088,0.024,0.145,False
-0.088,0.028,-0.046,False
-0.088,0.028,-0.042,False
-0.088,0.028,-0.038,False
-0.088,0.028,-0.034,False
-0.088,0.028,-0.03,False
-0.088,0.028,-0.026,False
-0.088,0.028,-0.022,False
-0.088,0.028,-0.019,False
-0.088,0.028,-0.015,False
-0.088,0.028,-0.011,False
-0.088,0.028,-0.007,False
-0.088,0.028,-0.003,False
-0.088,0.028,0.001,False
-0.088,0.028,0.005,False
-0.088,0.028,0.009,False
-0.088,0.028,0.013,False
-0.088,0.028,0.017,False
-0.088,0.028,0.021,False
-0.088,0.028,0.024,False
-0.088,0.028,0.028,False
-0.088,0.028,0.032,False
-0.088,0.028,0.036,False
-0.088,0.028,0.04,False
-0.088,0.028,0.044,False
-0.088,0.028,0.048,False
-0.088,0.028,0.052,False
-0.088,0.028,0.056,False
-0.088,0.028,0.06,False
-0.088,0.028,0.063,False
-0.088,0.028,0.067,False
-0.088,0.028,0.071,False
-0.088,0.028,0.075,False
-0.088,0.028,0.079,False
-0.088,0.028,0.083,False
-0.088,0.028,0.087,False
-0.088,0.028,0.091,False
-0.088,0.028,0.095,False
-0.088,0.028,0.099,False
-0.088,0.028,0.102,False
-0.088,0.028,0.106,False
-0.088,0.028,0.11,False
-0.088,0.028,0.114,False
-0.088,0.028,0.118,False
-0.088,0.028,0.122,False
-0.088,0.028,0.126,False
-0.088,0.028,0.13,False
-0.088,0.028,0.134,False
-0.088,0.028,0.138,False
-0.088,0.028,0.141,False
-0.088,0.028,0.145,False
-0.088,0.033,-0.046,False
-0.088,0.033,-0.042,False
-0.088,0.033,-0.038,False
-0.088,0.033,-0.034,False
-0.088,0.033,-0.03,False
-0.088,0.033,-0.026,False
-0.088,0.033,-0.022,False
-0.088,0.033,-0.019,False
-0.088,0.033,-0.015,False
-0.088,0.033,-0.011,False
-0.088,0.033,-0.007,False
-0.088,0.033,-0.003,False
-0.088,0.033,0.001,False
-0.088,0.033,0.005,False
-0.088,0.033,0.009,False
-0.088,0.033,0.013,False
-0.088,0.033,0.017,False
-0.088,0.033,0.021,False
-0.088,0.033,0.024,False
-0.088,0.033,0.028,False
-0.088,0.033,0.032,False
-0.088,0.033,0.036,False
-0.088,0.033,0.04,False
-0.088,0.033,0.044,False
-0.088,0.033,0.048,False
-0.088,0.033,0.052,False
-0.088,0.033,0.056,False
-0.088,0.033,0.06,False
-0.088,0.033,0.063,False
-0.088,0.033,0.067,False
-0.088,0.033,0.071,False
-0.088,0.033,0.075,False
-0.088,0.033,0.079,False
-0.088,0.033,0.083,False
-0.088,0.033,0.087,False
-0.088,0.033,0.091,False
-0.088,0.033,0.095,False
-0.088,0.033,0.099,False
-0.088,0.033,0.102,False
-0.088,0.033,0.106,False
-0.088,0.033,0.11,False
-0.088,0.033,0.114,False
-0.088,0.033,0.118,False
-0.088,0.033,0.122,False
-0.088,0.033,0.126,False
-0.088,0.033,0.13,False
-0.088,0.033,0.134,False
-0.088,0.033,0.138,False
-0.088,0.033,0.141,False
-0.088,0.033,0.145,False
-0.088,0.037,-0.046,False
-0.088,0.037,-0.042,False
-0.088,0.037,-0.038,False
-0.088,0.037,-0.034,False
-0.088,0.037,-0.03,False
-0.088,0.037,-0.026,False
-0.088,0.037,-0.022,False
-0.088,0.037,-0.019,False
-0.088,0.037,-0.015,False
-0.088,0.037,-0.011,False
-0.088,0.037,-0.007,False
-0.088,0.037,-0.003,False
-0.088,0.037,0.001,False
-0.088,0.037,0.005,False
-0.088,0.037,0.009,False
-0.088,0.037,0.013,False
-0.088,0.037,0.017,False
-0.088,0.037,0.021,False
-0.088,0.037,0.024,False
-0.088,0.037,0.028,False
-0.088,0.037,0.032,False
-0.088,0.037,0.036,False
-0.088,0.037,0.04,False
-0.088,0.037,0.044,False
-0.088,0.037,0.048,False
-0.088,0.037,0.052,False
-0.088,0.037,0.056,False
-0.088,0.037,0.06,False
-0.088,0.037,0.063,False
-0.088,0.037,0.067,False
-0.088,0.037,0.071,False
-0.088,0.037,0.075,False
-0.088,0.037,0.079,False
-0.088,0.037,0.083,False
-0.088,0.037,0.087,False
-0.088,0.037,0.091,False
-0.088,0.037,0.095,False
-0.088,0.037,0.099,False
-0.088,0.037,0.102,False
-0.088,0.037,0.106,False
-0.088,0.037,0.11,False
-0.088,0.037,0.114,False
-0.088,0.037,0.118,False
-0.088,0.037,0.122,False
-0.088,0.037,0.126,False
-0.088,0.037,0.13,False
-0.088,0.037,0.134,False
-0.088,0.037,0.138,False
-0.088,0.037,0.141,False
-0.088,0.037,0.145,False
-0.088,0.041,-0.046,False
-0.088,0.041,-0.042,False
-0.088,0.041,-0.038,False
-0.088,0.041,-0.034,False
-0.088,0.041,-0.03,False
-0.088,0.041,-0.026,False
-0.088,0.041,-0.022,False
-0.088,0.041,-0.019,False
-0.088,0.041,-0.015,False
-0.088,0.041,-0.011,False
-0.088,0.041,-0.007,False
-0.088,0.041,-0.003,False
-0.088,0.041,0.001,False
-0.088,0.041,0.005,False
-0.088,0.041,0.009,False
-0.088,0.041,0.013,False
-0.088,0.041,0.017,False
-0.088,0.041,0.021,False
-0.088,0.041,0.024,False
-0.088,0.041,0.028,False
-0.088,0.041,0.032,False
-0.088,0.041,0.036,False
-0.088,0.041,0.04,False
-0.088,0.041,0.044,False
-0.088,0.041,0.048,False
-0.088,0.041,0.052,False
-0.088,0.041,0.056,False
-0.088,0.041,0.06,False
-0.088,0.041,0.063,False
-0.088,0.041,0.067,False
-0.088,0.041,0.071,False
-0.088,0.041,0.075,False
-0.088,0.041,0.079,False
-0.088,0.041,0.083,False
-0.088,0.041,0.087,False
-0.088,0.041,0.091,False
-0.088,0.041,0.095,False
-0.088,0.041,0.099,False
-0.088,0.041,0.102,False
-0.088,0.041,0.106,False
-0.088,0.041,0.11,False
-0.088,0.041,0.114,False
-0.088,0.041,0.118,False
-0.088,0.041,0.122,False
-0.088,0.041,0.126,False
-0.088,0.041,0.13,False
-0.088,0.041,0.134,False
-0.088,0.041,0.138,False
-0.088,0.041,0.141,False
-0.088,0.041,0.145,False
-0.088,0.045,-0.046,False
-0.088,0.045,-0.042,False
-0.088,0.045,-0.038,False
-0.088,0.045,-0.034,False
-0.088,0.045,-0.03,False
-0.088,0.045,-0.026,False
-0.088,0.045,-0.022,False
-0.088,0.045,-0.019,False
-0.088,0.045,-0.015,False
-0.088,0.045,-0.011,False
-0.088,0.045,-0.007,False
-0.088,0.045,-0.003,False
-0.088,0.045,0.001,False
-0.088,0.045,0.005,False
-0.088,0.045,0.009,False
-0.088,0.045,0.013,False
-0.088,0.045,0.017,False
-0.088,0.045,0.021,False
-0.088,0.045,0.024,False
-0.088,0.045,0.028,False
-0.088,0.045,0.032,False
-0.088,0.045,0.036,False
-0.088,0.045,0.04,False
-0.088,0.045,0.044,False
-0.088,0.045,0.048,False
-0.088,0.045,0.052,False
-0.088,0.045,0.056,False
-0.088,0.045,0.06,False
-0.088,0.045,0.063,False
-0.088,0.045,0.067,False
-0.088,0.045,0.071,False
-0.088,0.045,0.075,False
-0.088,0.045,0.079,False
-0.088,0.045,0.083,False
-0.088,0.045,0.087,False
-0.088,0.045,0.091,False
-0.088,0.045,0.095,False
-0.088,0.045,0.099,False
-0.088,0.045,0.102,False
-0.088,0.045,0.106,False
-0.088,0.045,0.11,False
-0.088,0.045,0.114,False
-0.088,0.045,0.118,False
-0.088,0.045,0.122,False
-0.088,0.045,0.126,False
-0.088,0.045,0.13,False
-0.088,0.045,0.134,False
-0.088,0.045,0.138,False
-0.088,0.045,0.141,False
-0.088,0.045,0.145,False
-0.088,0.049,-0.046,False
-0.088,0.049,-0.042,False
-0.088,0.049,-0.038,False
-0.088,0.049,-0.034,False
-0.088,0.049,-0.03,False
-0.088,0.049,-0.026,False
-0.088,0.049,-0.022,False
-0.088,0.049,-0.019,False
-0.088,0.049,-0.015,False
-0.088,0.049,-0.011,False
-0.088,0.049,-0.007,False
-0.088,0.049,-0.003,False
-0.088,0.049,0.001,False
-0.088,0.049,0.005,False
-0.088,0.049,0.009,False
-0.088,0.049,0.013,False
-0.088,0.049,0.017,False
-0.088,0.049,0.021,False
-0.088,0.049,0.024,False
-0.088,0.049,0.028,False
-0.088,0.049,0.032,False
-0.088,0.049,0.036,False
-0.088,0.049,0.04,False
-0.088,0.049,0.044,False
-0.088,0.049,0.048,False
-0.088,0.049,0.052,False
-0.088,0.049,0.056,False
-0.088,0.049,0.06,False
-0.088,0.049,0.063,False
-0.088,0.049,0.067,False
-0.088,0.049,0.071,False
-0.088,0.049,0.075,False
-0.088,0.049,0.079,False
-0.088,0.049,0.083,False
-0.088,0.049,0.087,False
-0.088,0.049,0.091,False
-0.088,0.049,0.095,False
-0.088,0.049,0.099,False
-0.088,0.049,0.102,False
-0.088,0.049,0.106,False
-0.088,0.049,0.11,False
-0.088,0.049,0.114,False
-0.088,0.049,0.118,False
-0.088,0.049,0.122,False
-0.088,0.049,0.126,False
-0.088,0.049,0.13,False
-0.088,0.049,0.134,False
-0.088,0.049,0.138,False
-0.088,0.049,0.141,False
-0.088,0.049,0.145,False
-0.088,0.053,-0.046,False
-0.088,0.053,-0.042,False
-0.088,0.053,-0.038,False
-0.088,0.053,-0.034,False
-0.088,0.053,-0.03,False
-0.088,0.053,-0.026,False
-0.088,0.053,-0.022,False
-0.088,0.053,-0.019,False
-0.088,0.053,-0.015,False
-0.088,0.053,-0.011,False
-0.088,0.053,-0.007,False
-0.088,0.053,-0.003,False
-0.088,0.053,0.001,False
-0.088,0.053,0.005,False
-0.088,0.053,0.009,False
-0.088,0.053,0.013,False
-0.088,0.053,0.017,False
-0.088,0.053,0.021,False
-0.088,0.053,0.024,False
-0.088,0.053,0.028,False
-0.088,0.053,0.032,False
-0.088,0.053,0.036,False
-0.088,0.053,0.04,False
-0.088,0.053,0.044,False
-0.088,0.053,0.048,False
-0.088,0.053,0.052,False
-0.088,0.053,0.056,False
-0.088,0.053,0.06,False
-0.088,0.053,0.063,False
-0.088,0.053,0.067,False
-0.088,0.053,0.071,False
-0.088,0.053,0.075,False
-0.088,0.053,0.079,False
-0.088,0.053,0.083,False
-0.088,0.053,0.087,False
-0.088,0.053,0.091,False
-0.088,0.053,0.095,False
-0.088,0.053,0.099,False
-0.088,0.053,0.102,False
-0.088,0.053,0.106,False
-0.088,0.053,0.11,False
-0.088,0.053,0.114,False
-0.088,0.053,0.118,False
-0.088,0.053,0.122,False
-0.088,0.053,0.126,False
-0.088,0.053,0.13,False
-0.088,0.053,0.134,False
-0.088,0.053,0.138,False
-0.088,0.053,0.141,False
-0.088,0.053,0.145,False
-0.088,0.058,-0.046,False
-0.088,0.058,-0.042,False
